ID,NAME,GP,PTS,W,L,WIN%,FG%,3P%,FT%,OREB,DREB,REB,AST,TOV,+/-,OFF RATING,DEF RATING,NET RATING,AST%,AST/TO,AST RATIO,OREB%,DREB%,REB%,TOV%,EFG%,TS%,PIE
1610612745,Houston Rockets,82,105.9,43,39,52.400000000000006,45.4,36.7,80.10000000000001,11.7,31.1,42.8,23.8,13.5,2.2,110.2,107.9,2.3,61.7,1.76,17.8,31.5,69.0,50.1,14.099999999999998,50.3,55.00000000000001,51.5
1610612754,Indiana Pacers,82,99.8,37,45,45.1,44.2,35.4,78.2,11.1,32.4,43.5,19.6,15.4,-1.1,104.1,105.0,-0.9,53.6,1.28,15.2,29.7,70.3,50.1,16.0,48.6,53.300000000000004,49.2
1610612746,Los Angeles Clippers,82,98.6,32,50,39.0,45.7,33.800000000000004,70.7,11.6,30.5,42.1,22.1,16.4,-3.1,104.8,108.0,-3.2,60.099999999999994,1.35,16.9,33.0,69.19999999999999,51.1,17.4,49.6,53.5,48.3
1610612747,Los Angeles Lakers,82,101.5,57,25,69.5,46.300000000000004,35.199999999999996,77.9,12.1,31.9,44.0,22.0,13.1,6.1,109.6,103.3,6.3,57.599999999999994,1.68,17.0,32.5,69.19999999999999,51.300000000000004,14.099999999999998,50.2,54.50000000000001,54.1
1610612763,Memphis Grizzlies,82,99.9,46,36,56.10000000000001,47.099999999999994,33.4,75.0,11.8,29.2,41.0,20.6,14.0,2.3,107.0,104.5,2.5,52.800000000000004,1.48,16.0,33.300000000000004,68.2,50.5,15.0,49.3,53.400000000000006,51.800000000000004
1610612748,Miami Heat,82,102.1,58,24,70.7,48.1,37.0,76.9,9.6,32.5,42.1,20.0,13.9,7.5,110.6,102.9,7.8,54.1,1.44,16.1,28.7,71.5,51.4,15.1,52.400000000000006,57.3,55.60000000000001
1610612749,Milwaukee Bucks,82,91.9,35,47,42.699999999999996,43.0,34.2,75.7,10.5,30.2,40.8,18.8,13.5,-0.8,100.8,101.5,-0.8,54.900000000000006,1.4,15.3,28.7,71.0,49.2,14.799999999999999,46.7,51.1,48.8
1610612750,Minnesota Timberwolves,82,101.1,17,65,20.7,44.1,37.6,76.8,13.2,31.2,44.4,20.1,17.0,-6.6,103.2,109.9,-6.7,53.400000000000006,1.18,15.0,33.6,69.8,51.2,17.4,48.3,52.6,44.3
1610612740,New Orleans Pelicans,82,94.9,46,36,56.10000000000001,45.9,36.0,76.5,10.0,30.1,40.1,20.6,13.0,0.9,105.4,104.4,1.0,57.4,1.58,16.8,28.9,72.1,50.3,14.499999999999998,49.3,53.7,50.7
1610612752,New York Knicks,82,106.5,42,40,51.2,45.7,36.8,80.9,10.3,30.1,40.5,21.4,13.7,0.8,109.9,109.0,1.0,56.00000000000001,1.56,16.4,27.3,67.60000000000001,47.3,14.099999999999998,51.300000000000004,56.10000000000001,50.4
1610612760,Oklahoma City Thunder,82,104.8,55,27,67.10000000000001,46.400000000000006,34.699999999999996,82.3,11.0,31.8,42.8,20.4,14.1,3.8,109.9,105.9,3.9,54.50000000000001,1.45,15.8,30.599999999999998,69.69999999999999,50.7,14.799999999999999,50.1,56.10000000000001,52.900000000000006
1610612753,Orlando Magic,82,99.2,52,30,63.4,46.1,36.6,69.19999999999999,10.5,32.7,43.2,20.0,14.9,5.5,107.4,101.8,5.6,55.300000000000004,1.34,15.9,30.4,72.3,51.800000000000004,16.2,52.1,55.400000000000006,53.400000000000006
1610612755,Philadelphia 76ers,82,99.0,41,41,50.0,46.1,35.5,77.0,10.4,31.4,41.8,22.7,13.0,1.5,105.3,103.8,1.5,59.599999999999994,1.75,17.6,27.800000000000004,71.39999999999999,49.7,13.8,49.4,53.5,51.0
1610612756,Phoenix Suns,82,105.0,40,42,48.8,47.0,37.7,75.9,10.0,30.2,40.2,23.7,14.3,-0.9,108.6,109.4,-0.8,60.4,1.66,17.9,27.500000000000004,68.10000000000001,48.0,14.7,52.2,55.900000000000006,49.4
1610612757,Portland Trail Blazers,82,96.3,48,34,58.5,44.7,34.5,80.4,12.1,27.2,39.3,21.2,13.0,1.5,107.3,105.7,1.6,58.8,1.62,16.9,33.1,68.2,49.9,14.499999999999998,48.6,53.300000000000004,51.6
1610612758,Sacramento Kings,82,99.4,24,58,29.299999999999997,44.9,33.5,73.4,13.1,30.8,43.9,20.4,16.1,-5.3,102.9,108.4,-5.5,53.400000000000006,1.27,15.4,33.4,70.19999999999999,51.2,16.7,48.0,51.9,46.2
1610612759,San Antonio Spurs,82,103.7,61,21,74.4,47.5,39.7,76.7,10.1,31.7,41.9,22.4,13.4,5.7,110.5,104.4,6.1,58.3,1.67,17.5,27.6,71.1,50.0,14.299999999999999,52.7,56.699999999999996,53.800000000000004
1610612761,Toronto Raptors,82,99.1,22,60,26.8,46.5,31.6,75.5,11.7,28.6,40.3,21.9,14.7,-6.3,105.2,111.7,-6.5,57.099999999999994,1.49,16.8,31.4,68.5,49.5,15.6,49.1,53.300000000000004,45.9
1610612762,Utah Jazz,82,99.4,39,43,47.599999999999994,46.5,34.599999999999994,77.10000000000001,11.0,28.5,39.5,23.4,14.3,-1.8,107.0,108.8,-1.8,62.7,1.63,18.0,31.4,67.9,49.6,15.4,49.8,54.400000000000006,50.0
1610612764,Washington Wizards,82,97.3,23,59,28.000000000000004,44.3,33.2,74.5,12.4,29.0,41.3,19.4,15.3,-7.4,101.3,109.1,-7.8,52.2,1.27,14.9,31.7,67.10000000000001,48.8,16.0,47.099999999999994,51.300000000000004,44.5
