ID,NAME,GP,PTS,W,L,WIN%,FG%,3P%,FT%,OREB,DREB,REB,AST,TOV,+/-,OFF RATING,DEF RATING,NET RATING,AST%,AST/TO,AST RATIO,OREB%,DREB%,REB%,TOV%,EFG%,TS%,PIE
1610612737,Atlanta Hawks,67,111.8,20,47,29.9,44.9,33.300000000000004,79.0,9.9,33.4,43.3,24.0,16.2,-8.0,107.0,114.4,-7.4,58.9,1.48,16.9,26.700000000000003,70.8,48.4,15.5,51.5,55.400000000000006,45.4
1610612738,Boston Celtics,72,113.7,48,24,66.7,46.1,36.4,80.10000000000001,10.7,35.4,46.1,23.0,13.8,6.3,112.8,106.5,6.3,55.7,1.66,16.7,28.299999999999997,73.1,50.9,13.700000000000001,53.1,56.99999999999999,53.1
1610612751,Brooklyn Nets,72,111.8,35,37,48.6,44.800000000000004,34.300000000000004,74.5,10.6,37.3,47.9,24.5,15.3,-0.6,108.7,109.2,-0.5,60.6,1.6,17.3,28.000000000000004,73.6,51.1,14.799999999999999,52.0,55.400000000000006,50.0
1610612766,Charlotte Hornets,65,102.9,23,42,35.4,43.4,35.199999999999996,74.8,11.0,31.8,42.8,23.8,14.6,-6.8,105.9,112.8,-7.0,63.9,1.63,17.7,28.000000000000004,70.6,48.6,15.0,50.4,53.900000000000006,45.5
1610612741,Chicago Bulls,65,106.8,22,43,33.800000000000004,44.7,34.8,75.5,10.5,31.4,41.9,23.2,15.5,-3.1,105.8,108.9,-3.1,58.699999999999996,1.5,16.9,26.700000000000003,71.89999999999999,48.1,15.299999999999999,51.5,54.7,46.6
1610612739,Cleveland Cavaliers,65,106.9,19,46,29.2,45.800000000000004,35.099999999999994,75.8,10.8,33.4,44.2,23.1,16.5,-7.9,106.9,114.8,-7.9,57.3,1.4,16.8,29.599999999999998,73.8,51.2,16.5,52.2,55.300000000000004,45.300000000000004
1610612742,Dallas Mavericks,75,117.0,43,32,57.3,46.1,36.7,77.9,10.5,36.4,46.9,24.7,12.7,4.9,115.9,111.2,4.8,59.199999999999996,1.94,17.7,27.500000000000004,74.0,50.9,12.6,54.50000000000001,58.099999999999994,52.1
1610612743,Denver Nuggets,73,111.3,46,27,63.0,47.3,35.9,77.7,10.8,33.4,44.1,26.7,13.8,2.1,112.6,110.4,2.2,63.6,1.94,19.1,29.4,72.5,50.9,13.900000000000002,53.5,56.699999999999996,51.7
1610612765,Detroit Pistons,66,107.2,20,46,30.3,45.9,36.7,74.3,9.8,32.0,41.7,24.1,15.3,-3.6,108.8,112.3,-3.5,61.199999999999996,1.58,17.7,27.700000000000003,71.7,49.3,15.5,52.900000000000006,56.10000000000001,47.3
1610612744,Golden State Warriors,65,106.3,15,50,23.1,43.8,33.4,80.30000000000001,10.0,32.9,42.8,25.6,14.9,-8.7,104.4,113.0,-8.6,66.3,1.72,18.2,25.5,72.2,48.1,14.6,49.7,54.0,46.2
1610612745,Houston Rockets,72,117.8,44,28,61.1,45.1,34.5,79.10000000000001,9.8,34.5,44.3,21.6,14.7,3.0,112.5,109.8,2.7,53.0,1.47,15.5,24.9,71.3,48.0,14.000000000000002,53.7,57.8,49.4
1610612754,Indiana Pacers,73,109.4,45,28,61.6,47.599999999999994,36.3,78.7,8.7,34.1,42.8,25.9,13.2,2.0,109.5,107.5,1.9,61.4,1.95,18.9,24.3,71.8,48.699999999999996,13.200000000000001,53.400000000000006,56.49999999999999,52.0
1610612746,Los Angeles Clippers,72,116.3,49,23,68.10000000000001,46.6,37.1,79.10000000000001,10.7,37.0,47.7,23.7,14.6,6.4,113.3,106.9,6.3,57.099999999999994,1.63,16.9,27.800000000000004,73.7,51.5,14.2,53.5,57.699999999999996,53.2
1610612747,Los Angeles Lakers,71,113.4,52,19,73.2,48.0,34.9,72.89999999999999,10.7,35.1,45.7,25.4,15.2,5.8,111.7,106.1,5.6,60.0,1.67,18.0,28.299999999999997,73.7,51.2,14.899999999999999,54.2,57.3,53.900000000000006
1610612763,Memphis Grizzlies,73,112.6,34,39,46.6,46.800000000000004,34.699999999999996,76.3,10.3,36.2,46.5,26.9,15.2,-1.1,108.7,109.7,-1.0,63.3,1.77,18.7,27.1,73.3,50.6,14.7,52.800000000000004,56.10000000000001,50.7
1610612748,Miami Heat,73,112.0,44,29,60.3,46.800000000000004,37.9,78.3,8.5,35.9,44.4,25.9,14.9,2.9,111.9,109.3,2.7,65.7,1.74,18.8,25.7,75.3,51.2,14.899999999999999,54.7,58.699999999999996,52.5
1610612749,Milwaukee Bucks,73,118.7,56,17,76.7,47.599999999999994,35.5,74.2,9.5,42.2,51.7,25.9,15.1,10.1,111.9,102.5,9.4,59.8,1.71,18.0,24.099999999999998,77.5,52.400000000000006,14.2,55.2,58.3,56.2
1610612750,Minnesota Timberwolves,64,113.3,19,45,29.7,44.1,33.6,75.3,10.5,34.3,44.8,23.8,15.3,-4.3,107.6,111.6,-4.0,59.0,1.55,16.7,26.400000000000002,73.1,48.8,14.6,51.4,55.1,47.199999999999996
1610612740,New Orleans Pelicans,72,115.8,30,42,41.699999999999996,46.5,37.0,72.89999999999999,11.1,35.4,46.5,26.8,16.4,-1.3,110.5,111.8,-1.3,63.0,1.64,18.4,28.7,72.89999999999999,50.8,15.6,53.900000000000006,56.8,49.5
1610612752,New York Knicks,66,105.8,21,45,31.8,44.7,33.7,69.39999999999999,12.0,34.5,46.5,22.1,14.3,-6.5,105.9,112.4,-6.5,55.2,1.54,16.0,30.0,74.2,51.300000000000004,14.299999999999999,50.1,53.1,46.1
1610612760,Oklahoma City Thunder,72,110.4,44,28,61.1,46.800000000000004,35.5,79.60000000000001,8.2,34.7,42.9,21.7,13.7,2.0,110.1,108.1,2.1,54.300000000000004,1.58,16.3,24.099999999999998,72.8,49.2,13.700000000000001,53.0,57.3,51.9
1610612753,Orlando Magic,73,107.3,33,40,45.2,44.4,34.300000000000004,77.4,10.3,34.2,44.5,23.9,12.8,-1.0,107.9,109.2,-1.3,60.8,1.86,17.5,26.700000000000003,74.9,50.0,12.9,50.6,54.400000000000006,49.6
1610612755,Philadelphia 76ers,73,110.7,43,30,58.9,46.800000000000004,36.8,75.5,10.5,35.0,45.4,25.8,14.2,2.4,110.7,108.4,2.3,62.8,1.82,18.5,28.1,75.3,51.6,14.2,53.400000000000006,56.599999999999994,52.300000000000004
1610612756,Phoenix Suns,73,113.6,34,39,46.6,46.800000000000004,35.8,83.39999999999999,9.8,33.8,43.5,27.2,14.8,0.2,111.3,110.8,0.5,66.10000000000001,1.84,19.2,26.1,73.4,49.8,14.499999999999998,53.2,57.599999999999994,51.2
1610612757,Portland Trail Blazers,74,115.0,35,39,47.3,46.300000000000004,37.7,80.4,10.2,35.1,45.3,20.6,12.8,-1.1,113.2,114.3,-1.1,48.8,1.61,15.2,26.6,71.2,49.2,12.6,53.300000000000004,56.99999999999999,48.6
1610612758,Sacramento Kings,72,110.1,31,41,43.1,46.2,36.4,77.0,9.7,32.9,42.6,23.8,14.5,-2.0,109.5,111.4,-1.9,58.199999999999996,1.64,17.4,25.8,73.6,49.2,14.399999999999999,53.400000000000006,56.599999999999994,47.9
1610612759,San Antonio Spurs,71,114.1,32,39,45.1,47.199999999999996,37.6,81.0,9.0,35.6,44.6,24.7,12.6,-1.1,111.7,112.6,-0.9,58.5,1.96,17.9,23.3,75.1,49.5,12.3,53.1,57.199999999999996,50.2
1610612761,Toronto Raptors,72,112.8,53,19,73.6,45.800000000000004,37.4,79.60000000000001,9.5,35.9,45.4,25.2,14.8,6.2,110.8,104.7,6.1,62.7,1.7,18.1,25.6,72.1,49.6,14.6,53.6,57.4,53.0
1610612762,Utah Jazz,72,111.3,44,28,61.1,47.099999999999994,38.0,77.9,9.1,35.8,44.9,22.4,15.1,2.5,111.8,109.3,2.5,56.00000000000001,1.48,16.8,26.1,74.6,51.2,15.2,54.900000000000006,58.5,51.300000000000004
1610612764,Washington Wizards,72,114.4,25,47,34.699999999999996,45.7,36.8,78.8,10.2,31.9,42.0,25.0,14.2,-4.7,110.2,114.7,-4.5,60.199999999999996,1.77,17.6,26.200000000000003,71.2,47.8,13.600000000000001,52.300000000000004,56.2,47.3
