ID,NAME,GP,PTS,W,L,WIN%,FG%,3P%,FT%,OREB,DREB,REB,AST,TOV,+/-,OFF RATING,DEF RATING,NET RATING,AST%,AST/TO,AST RATIO,OREB%,DREB%,REB%,TOV%,EFG%,TS%,PIE
1610612737,Atlanta Hawks,82,102.5,60,22,73.2,46.6,38.0,77.8,8.7,31.8,40.6,25.7,14.2,5.4,108.2,102.3,5.9,67.60000000000001,1.81,19.5,26.400000000000002,69.69999999999999,48.699999999999996,15.0,52.7,56.3,54.0
1610612738,Boston Celtics,82,101.4,40,42,48.8,44.3,32.7,75.4,11.1,32.7,43.8,24.5,13.8,0.2,103.8,103.5,0.3,62.9,1.77,18.0,28.9,71.0,49.5,14.2,48.9,52.300000000000004,49.8
1610612751,Brooklyn Nets,82,98.0,38,44,46.300000000000004,45.1,33.1,74.8,10.3,32.0,42.4,20.9,13.8,-2.9,103.4,106.3,-3.0,55.900000000000006,1.51,16.3,27.800000000000004,70.1,49.1,14.6,49.1,52.900000000000006,48.0
1610612766,Charlotte Hornets,82,94.2,33,49,40.2,42.0,31.8,74.8,10.0,34.1,44.1,20.2,11.9,-3.2,99.6,103.0,-3.4,56.8,1.69,15.8,27.0,74.6,50.2,12.6,45.6,49.8,48.199999999999996
1610612741,Chicago Bulls,82,100.8,50,32,61.0,44.2,35.3,78.3,11.7,34.0,45.7,21.7,14.0,3.0,106.3,103.3,3.0,59.3,1.56,16.6,31.2,70.89999999999999,51.6,14.7,48.9,53.6,52.900000000000006
1610612739,Cleveland Cavaliers,82,103.1,53,29,64.60000000000001,45.800000000000004,36.7,75.1,11.1,31.9,43.0,22.1,14.3,4.5,110.1,105.3,4.8,58.699999999999996,1.55,17.1,31.1,71.1,51.300000000000004,15.2,52.0,55.7,51.4
1610612742,Dallas Mavericks,82,105.2,50,32,61.0,46.300000000000004,35.199999999999996,75.2,10.5,31.8,42.3,22.5,13.0,2.9,108.2,104.9,3.2,56.699999999999996,1.74,17.0,26.900000000000002,68.10000000000001,47.699999999999996,13.3,51.5,55.00000000000001,52.1
1610612743,Denver Nuggets,82,101.5,30,52,36.6,43.3,32.5,73.4,12.3,32.4,44.7,21.8,14.2,-3.5,103.9,107.1,-3.3,57.699999999999996,1.53,16.2,30.3,70.0,49.4,14.6,47.9,51.800000000000004,46.5
1610612765,Detroit Pistons,82,98.5,32,50,39.0,43.2,34.4,70.3,12.8,32.1,44.9,21.6,13.4,-1.0,104.3,105.4,-1.1,58.199999999999996,1.61,16.4,31.6,71.2,50.5,14.2,48.199999999999996,51.5,47.8
1610612744,Golden State Warriors,82,110.0,67,15,81.69999999999999,47.8,39.800000000000004,76.8,10.4,34.3,44.7,27.4,14.5,10.1,110.4,100.4,9.9,65.9,1.9,19.7,27.3,70.3,49.8,14.499999999999998,54.0,57.099999999999994,56.89999999999999
1610612745,Houston Rockets,82,103.9,56,26,68.30000000000001,44.4,34.8,71.5,11.7,32.0,43.7,22.2,16.7,3.4,106.0,102.6,3.4,60.0,1.33,16.5,30.5,68.60000000000001,49.6,17.0,51.2,54.800000000000004,50.9
1610612754,Indiana Pacers,82,97.3,38,44,46.300000000000004,43.9,35.199999999999996,75.6,10.4,34.4,44.9,21.4,14.0,0.3,102.9,102.7,0.2,58.599999999999994,1.53,16.6,28.599999999999998,73.5,51.1,14.799999999999999,48.4,52.300000000000004,50.5
1610612746,Los Angeles Clippers,82,106.7,56,26,68.30000000000001,47.3,37.6,71.0,9.6,33.1,42.6,24.8,12.3,6.6,111.6,104.7,6.9,62.9,2.01,18.7,27.200000000000003,71.6,49.7,12.9,53.300000000000004,56.49999999999999,54.0
1610612747,Los Angeles Lakers,82,98.5,21,61,25.6,43.5,34.4,74.1,11.6,32.3,43.9,20.9,13.2,-6.8,102.3,109.4,-7.1,56.2,1.58,15.9,28.999999999999996,72.0,49.7,13.8,47.3,51.300000000000004,45.0
1610612763,Memphis Grizzlies,82,98.3,55,27,67.10000000000001,45.800000000000004,33.900000000000006,77.3,10.4,32.1,42.6,21.7,13.3,3.2,104.8,101.2,3.5,57.4,1.62,16.9,28.799999999999997,71.6,50.3,14.2,48.9,53.1,53.0
1610612748,Miami Heat,82,94.7,37,45,45.1,45.6,33.5,74.1,9.1,30.0,39.1,19.8,14.8,-2.6,103.2,106.1,-3.0,56.39999999999999,1.34,16.1,28.4,68.7,48.9,16.1,50.0,54.0,49.2
1610612749,Milwaukee Bucks,82,97.8,41,41,50.0,45.9,36.3,75.7,10.7,31.4,42.1,23.6,16.7,0.4,102.0,101.4,0.6,62.7,1.41,17.8,28.999999999999996,68.60000000000001,49.1,17.5,49.9,53.6,51.1
1610612750,Minnesota Timberwolves,82,97.8,16,66,19.5,43.8,33.2,77.60000000000001,11.6,29.3,40.9,21.6,15.0,-8.8,101.8,110.9,-9.1,59.3,1.44,16.3,31.1,68.2,48.9,15.6,46.800000000000004,51.7,45.300000000000004
1610612740,New Orleans Pelicans,82,99.4,45,37,54.900000000000006,45.7,37.0,75.1,11.5,32.0,43.5,22.0,13.3,0.8,107.1,106.3,0.8,58.099999999999994,1.66,17.1,30.9,71.2,51.1,14.299999999999999,50.1,53.7,50.8
1610612752,New York Knicks,82,91.9,17,65,20.7,42.8,34.699999999999996,76.9,10.6,29.8,40.4,21.3,14.7,-9.3,98.9,109.0,-10.1,60.6,1.45,16.7,28.9,69.1,48.4,15.8,47.0,50.8,44.1
1610612760,Oklahoma City Thunder,82,104.0,45,37,54.900000000000006,44.7,33.900000000000006,75.4,12.8,34.7,47.5,20.5,14.7,2.2,106.7,104.6,2.1,52.800000000000004,1.4,15.3,31.8,73.0,52.400000000000006,15.1,49.2,53.2,50.5
1610612753,Orlando Magic,82,95.7,25,57,30.5,45.300000000000004,34.699999999999996,72.89999999999999,10.0,31.8,41.8,20.6,14.9,-5.7,101.0,106.8,-5.9,55.00000000000001,1.39,16.2,26.900000000000002,71.6,49.1,15.7,49.4,52.400000000000006,45.5
1610612755,Philadelphia 76ers,82,92.0,18,64,22.0,40.8,32.0,67.60000000000001,11.9,30.9,42.9,20.5,17.7,-9.0,94.9,103.9,-9.0,60.9,1.16,15.5,29.299999999999997,68.60000000000001,48.0,18.3,45.9,49.4,42.6
1610612756,Phoenix Suns,82,102.4,39,43,47.599999999999994,45.2,34.1,76.0,10.9,32.2,43.2,20.2,15.1,-0.9,104.2,105.3,-1.1,52.2,1.34,15.4,28.1,69.8,48.9,15.4,50.1,53.7,49.1
1610612757,Portland Trail Blazers,82,102.8,51,31,62.2,45.0,36.199999999999996,80.10000000000001,10.7,35.1,45.9,21.9,13.6,4.2,107.1,102.8,4.3,56.699999999999996,1.61,16.8,28.199999999999996,72.8,51.0,14.2,50.8,54.400000000000006,52.2
1610612758,Sacramento Kings,82,101.3,29,53,35.4,45.5,34.1,76.2,10.9,33.3,44.2,20.3,16.3,-3.7,104.5,108.2,-3.7,55.400000000000006,1.25,15.5,31.3,71.5,51.9,16.8,49.0,54.2,48.5
1610612759,San Antonio Spurs,82,103.2,55,27,67.10000000000001,46.800000000000004,36.7,78.0,9.8,33.8,43.6,24.4,14.0,6.2,107.6,101.4,6.3,62.3,1.75,18.4,27.200000000000003,73.0,50.7,14.6,51.7,55.50000000000001,54.50000000000001
1610612761,Toronto Raptors,82,104.0,49,33,59.8,45.5,35.199999999999996,78.7,10.7,30.8,41.5,20.7,12.9,3.1,110.2,107.1,3.1,54.7,1.61,16.1,30.099999999999998,68.89999999999999,49.4,13.700000000000001,50.8,55.300000000000004,50.6
1610612762,Utah Jazz,82,95.1,38,44,46.300000000000004,44.7,34.300000000000004,72.1,12.0,31.9,44.0,19.9,15.3,0.2,104.2,104.1,0.1,56.3,1.3,15.8,33.2,71.5,52.400000000000006,16.8,49.4,53.1,50.7
1610612764,Washington Wizards,82,98.5,46,36,56.10000000000001,46.2,36.0,74.2,10.5,34.2,44.7,24.0,15.0,0.7,103.0,102.4,0.6,62.7,1.6,18.1,28.799999999999997,72.6,51.4,15.7,49.9,53.400000000000006,52.5
